channel_title,video_title,views,likes,comments,published_date
codebasics,6 Power BI Skills To Become A Successful Data Analyst 🔥🔥,18624,875,9,9/9/2022
codebasics,Text Representation Using Word Embeddings: NLP Tutorial For Beginners - S2 E7,59334,1262,30,9/8/2022
codebasics,Data Analyst Project For Beginners (HR Analytics): 2 - Understanding Requirements,94150,1004,49,9/5/2022
codebasics,Codebasics Day: The Teacher Who Doesn’t Want to Retire,6812,520,49,9/5/2022
codebasics,Text Representation Using TF-IDF: NLP Tutorial For Beginners - S2 E6,78574,1612,39,8/17/2022
codebasics,Text Representation Using Bag Of Words (BOW): NLP Tutorial For Beginners - S2 E3,61530,1297,45,7/25/2022
codebasics,The Learning Resource That Helped People Crack Job Interviews at Meta and Walmart,8334,217,14,7/21/2022
codebasics,Resume Tip: Use STAR Method to Describe Project Experience,17791,775,3,6/30/2022
codebasics,Data Visualization Tip - What is Ribbon chart?,28713,1281,19,6/23/2022
codebasics,Data Analytics In Power BI Tutorials For Beginners: The Course is now LIVE 🚀,90482,1353,166,5/26/2022
codebasics,Future of data science jobs,185444,8867,112,5/5/2022
codebasics,From an Intern to a CEO in 4 years,11461,297,25,4/22/2022
codebasics,USA vs Canada For Masters Studies,77696,1813,174,4/6/2022
codebasics,NLP Pipeline: NLP Tutorial For Beginners In Python - S1 E6,93303,2506,64,3/26/2022
codebasics,What is Metaverse? Metaverse Career Opportunities,35854,1040,57,2/26/2022
codebasics,Three Category Of Techniques for NLP : NLP Tutorial For Beginners In Python - S1 E4,116452,2645,47,2/6/2022
codebasics,Why NLP is booming right now? | NLP Tutorial For Beginners In Python - S1 E2,166608,3647,78,1/27/2022
codebasics,Simple explanation of Modified Z Score | Modified Z Score to detect outliers with python code,40149,962,55,12/25/2021
codebasics,Masters in Physics to Data Scientist Career Transition Story,45874,1514,115,12/21/2021
codebasics,Data Science Projects For Resume | Machine Learning Projects With Source Code,653095,18972,210,11/13/2021
codebasics,Free datasets for machine learning and data science projects,24003,757,34,11/7/2021
codebasics,Data Engineer At Grubhub After 6 Years Of Career Break,22022,554,64,11/2/2021
codebasics,Machine Learning Tutorial Python - 20: Bias vs Variance In Machine Learning,99853,2674,75,10/19/2021
codebasics,Deep learning project end to end | Potato Disease Classification - 6 : ImageDataGenerator API,62331,507,26,9/11/2021
codebasics,How to code faster - 7 tips to improve code development speed,9936,410,25,9/4/2021
codebasics,"Text Classification Using BERT & Tensorflow | Deep Learning Tutorial 47 (Tensorflow, Keras & Python)",183786,2944,162,8/28/2021
codebasics,"Importance of Data Structures, Algorithms and Competitive Coding In Data Science Career",53543,1666,84,8/27/2021
codebasics,Deep learning project end to end | Potato Disease Classification - 3 : Model Building,182678,2125,253,8/24/2021
codebasics,I am really sorry about this!,58320,2171,76,8/16/2021
codebasics,Do you need a college degree for data science or coding career?,19866,824,90,8/11/2021
codebasics,"He has worked for Facebook, Google, Microsoft AI Research Teams | Data Scientist",13236,393,34,8/7/2021
codebasics,"Cosine similarity, cosine distance explained | Math, Statistics for data science, machine learning",78858,1776,63,7/15/2021
codebasics,"Tensorflow Input Pipeline | tf Dataset | Deep Learning Tutorial 44 (Tensorflow, Keras & Python)",117403,2418,85,6/10/2021
codebasics,Do you want to start a business or have entrepreneurship dreams? Here is the live guidance session,4833,177,22,5/16/2021
codebasics,How do I stay updated in Data Science?,19788,568,42,5/15/2021
codebasics,"Median, Mean, Mode, Percentile | Math, Statistics for data science, machine learning",195258,3908,137,5/1/2021
codebasics,What is machine learning lifecycle? | What is Model Development Life Cycle (MDLC)? MDLC vs SDLC,13685,355,21,4/29/2021
codebasics,"What is Standard Deviation and Mean Absolute Deviation | Math, Statistics for data science, ML",163500,3640,168,4/23/2021
codebasics,Introduction | Mathematics and statistics for data science and machine learning,359348,6368,352,4/18/2021
codebasics,FIRST LOOK: NVIDIA DGX Station A100 Unboxing,67348,1097,116,4/12/2021
codebasics,Why bitcoin price is going up? | Why crypto going up?,4829,169,30,4/9/2021
codebasics,Join with me to attend FREE AI Conference NVIDIA GTC: April 12 to 16,4757,179,178,3/27/2021
codebasics,Masters in data science or computer science with ML subjects? Which one is better?,139982,1992,207,3/17/2021
codebasics,How do I manage time for youtube channel and 9 to 6 job?,10443,565,84,3/14/2021
codebasics,"Converting words to numbers, Word Embeddings | Deep Learning Tutorial 39 (Tensorflow & Python)",111240,2262,80,3/13/2021
codebasics,Petroleum Engineer To Data Scientist,20505,441,32,3/2/2021
codebasics,"Bidirectional RNN | Deep Learning Tutorial 38 (Tensorflow, Keras & Python)",87182,1725,46,2/28/2021
codebasics,Simple Explanation of GRU (Gated Recurrent Units) | Deep Learning Tutorial 37 (Tensorflow & Python),167272,3077,42,2/21/2021
codebasics,Learn DevOps Skills For Free Using KodeKloud Engineer,21675,577,48,2/17/2021
codebasics,"Simple Explanation of LSTM | Deep Learning Tutorial 36 (Tensorflow, Keras & Python)",506057,10806,250,2/6/2021
codebasics,He got 5 internships and 2 job offers | Interview with Zomato machine learning engineer,8170,272,53,1/17/2021
codebasics,Not getting any interview calls? Do this. |  How to get interview calls?,50317,1482,129,1/16/2021
codebasics,Should I pursue data analyst masters in USA?,59416,859,102,1/15/2021
codebasics,Do this to get a data science job abroad,92810,2783,164,1/10/2021
codebasics,Top 5 Programming Languages To Learn in 2021,98231,1374,267,12/27/2020
codebasics,My YouTube setup (hardware and software) | Youtube Setup For Coding Channel,11871,308,39,12/20/2020
codebasics,Tableau Project For Beginners |  Sales Insights :  5 - Build Tableau Dashboard,107409,2113,120,12/19/2020
codebasics,Tableau Project For Beginners | Sales Insights : 2 - Data Discovery,110069,1314,43,12/16/2020
codebasics,"200k Subscribers, Big announcement and Channel Update",5335,354,85,12/12/2020
codebasics,"Popular datasets for computer vision: ImageNet, Coco and Google Open images | Deep Learning 29",86232,1724,60,12/7/2020
codebasics,"Transfer Learning | Deep Learning Tutorial 27 (Tensorflow, Keras & Python)",207662,4282,184,11/23/2020
codebasics,Grocery Store Application - 4. Products Frontend | Python project tutorial,77493,623,75,11/19/2020
codebasics,Grocery Store Application - 1. Overview | Python project tutorial,361357,4771,87,11/16/2020
codebasics,Snake and apple game in python pygame - 1. Intro and create surface | Python project tutorial,83137,1202,76,11/7/2020
codebasics,"Snake and apple game in python pygame - 7. Add background music,image | Python project tutorial",10477,96,15,11/7/2020
codebasics,Merge Sort - Data Structures & Algorithms Tutorial Python #17,117644,1891,120,10/21/2020
codebasics,Simple explanation of convolutional neural network | Deep Learning Tutorial 23 (Tensorflow & Python),1186675,25286,799,10/14/2020
codebasics,Handling imbalanced dataset in machine learning | Deep Learning Tutorial 21 (Tensorflow2.0 & Python),206814,4390,230,9/24/2020
codebasics,"Precision, Recall, F1 score, True Positive|Deep Learning Tutorial 19 (Tensorflow2.0, Keras & Python)",293863,6802,261,9/8/2020
codebasics,"Tensorboard Introduction | Deep Learning Tutorial 16 (Tensorflow2.0, Keras & Python)",106915,2263,69,8/29/2020
codebasics,"Derivatives | Deep Learning Tutorial 9 (Tensorflow Tutorial, Keras & Python)",135723,3754,187,8/1/2020
codebasics,"Install tensorflow 2.0 | Deep Learning Tutorial 5 (Tensorflow Tutorial, Keras & Python)",302384,2573,175,7/16/2020
codebasics,"Neural Network Simply Explained | Deep Learning Tutorial 4 (Tensorflow2.0, Keras & Python)",529249,18934,1215,7/14/2020
codebasics,Power BI Project For Beginners | Sales Insights Data Analysis Project - 6 - Stakeholders' Feedback,96447,1637,93,6/28/2020
codebasics,Power BI Project For Beginners | Sales Insights Data Analysis Project - 5 - Build Dashboard,252153,3363,398,6/27/2020
codebasics,3 Books that will help you become successful,3211,158,32,6/18/2020
codebasics,Data Science & Machine Learning Project - Part 6 Flask Server | Image Classification,52197,726,111,6/16/2020
codebasics,Data Science & Machine Learning Project - Part 4 Feature Engineering | Image Classification,58605,747,62,6/14/2020
codebasics,Binary Tree Part 1 | BST | Binary Search Tree - Data Structures & Algorithms Tutorials In Python #10,246898,3601,171,5/19/2020
codebasics,Linked List - Data Structures & Algorithms Tutorials in Python #4,878597,14894,624,3/16/2020
codebasics,Machine Learning Tutorial Python - 16: Hyper parameter Tuning (GridSearchCV),336983,7242,378,11/23/2019
codebasics,12. Modules [Python 3 Programming Tutorials],148417,1826,33,5/8/2019
codebasics,7. Debug Python code using PyCharm [Python 3 Programming Tutorials],195054,1908,55,5/8/2019
codebasics,12.1 - Install Python Module (using pip) [Python 3 Programming Tutorials],213314,1397,76,5/8/2019
codebasics,Machine Learning Tutorial Python - 5: Save Model Using Joblib And Pickle,346723,4766,203,7/29/2018
codebasics,Machine Learning Tutorial Python - 2: Linear Regression Single Variable,1311495,16691,1371,7/1/2018
codebasics,Python Pandas Tutorial 10. Pivot table,290428,4181,143,6/4/2017
codebasics,Python Pandas Tutorial 3: Different Ways Of Creating DataFrame,374557,5465,112,1/31/2017
codebasics,What is memory leak?,103320,1908,61,12/13/2016
codebasics,Python Tutorial - 27. Multiprocessing Introduction,175670,2066,106,9/6/2016
codebasics,Git Tutorial 1: What is git / What is version control system?,154153,1708,59,7/23/2016
codebasics,Python Tutorial - 6. Install PyCharm on Windows,21555,169,24,12/24/2015
codebasics,Python Tutorial - 1. Install python on windows,49178,392,17,12/20/2015
simplilearn,Content Marketing Full Course 2025 | Content Marketing Tutorial For Beginners | Simplilearn,527,50,6,6/24/2025
simplilearn,Why Organizations Need Scrum Certification | Benefits of Scrum Master Certification | Simplilearn,83,1,0,6/24/2025
simplilearn,Advanced Excel Full Course 2025 | Advanced Excel Tutorial | Advanced Excel Course | Simplilearn,0,16,0,6/24/2025
simplilearn,🔥Hard Skills vs Soft Skills #shorts #simplilearn,1601,31,0,6/24/2025
simplilearn,🔥Landing a Job with Free Courses #shorts #simplilearn,799,14,0,6/24/2025
simplilearn,SEO Full Course 2025 | SEO Tutorial for Beginners | SEO Training | SEO Explained | Simplilearn,2794,74,0,6/23/2025
simplilearn,Multimodal Prompting for Beginners | Prompt Engineering | How Multimodal AI Works? | Simplilearn,1138,53,1,6/23/2025
simplilearn,Supply Chain Management Full Course 2025 | Digital Supply Chain Management Course | Simplilearn,3410,94,1,6/23/2025
simplilearn,Scrum Master Full Course 2025 | Scrum Master Tutorial | Scrum Master Training | Simplilearn,360,13,1,6/23/2025
simplilearn,Simplilearn Reviews | Partners in Life & Upskilling | How Soumi & Soumyajit Grew Careers Together,316,2,0,6/23/2025
simplilearn,Web Development Full Course 2025 | Web Development Tutorial | Web Developer Course | Simplilearn,2547,125,4,6/23/2025
simplilearn,🔥Top Certifications to Land a ₹20 LPA Job in 2025  #shorts #simplilearn,2468,63,0,6/22/2025
simplilearn,Top 60 AWS Interview Questions And Answers 2025 | AWS Interview Questions | Simplilearn,1760,64,1,6/22/2025
simplilearn,Product Marketing Course 2025 | Product Marketing Tutorial For Beginners | Simplilearn,907,24,1,6/22/2025
simplilearn,🔥Top Cybersecurity Tools to Learn in 2025 #shorts #simplilearn,3872,152,0,6/21/2025
simplilearn,Corporate Finance Fundamentals | Corporate Finance | Financial Fundamentals | Simplilearn,1949,61,1,6/21/2025
simplilearn,How To Create a Linkedin Profile In 2025 | Linkedin Tutorial For Beginners | Simplilearn,4391,183,4,6/21/2025
simplilearn,SQL Full Course 2025 | SQL Tutorial for Beginners | SQL Beginner to Advanced Training | Simplilearn,4428,109,0,6/21/2025
simplilearn,Ethical Hacking Full Course 2025 | Ethical Hacking Course for Beginners | Simplilearn,4735,142,0,6/20/2025
simplilearn,Agile Full Course 2025 | Agile Tutorial for Beginners | Agile Methodology Explained | Simplilearn,1530,52,2,6/20/2025
simplilearn,DevOps Full Course 2025 | DevOps Tutorial For Beginners | DevOps Training Course | Simplilearn,3850,139,1,6/20/2025
simplilearn,Content Marketing Full Course 2025 | Content Marketing Tutorial For Beginners | Simplilearn,2739,69,0,6/19/2025
simplilearn,Introduction to Entrepreneurship | What Is Entrepreneurship? | Entrepreneurship Course | Simplilearn,850,30,1,6/19/2025
simplilearn,Product Management Full Course 2025 | Product Management Tutorial For Beginners | Simplilearn,2225,90,1,6/19/2025
simplilearn,Social Media Marketing Full Course | Social Media Marketing Tutorial For Beginners | Simplilearn,4361,149,1,6/18/2025
simplilearn,Data Visualization Using Tableau | Tableau Tutorial for Beginners | Data Visualization | Simplilearn,0,8,0,6/17/2025
coreyms,Python Tutorial: Type Hinting vs Type Checking vs Data Validation - What’s the Difference?,17136,994,70,5/29/2025
coreyms,Python Tutorial: Ruff - A Fast Linter & Formatter to Replace Multiple Tools and Improve Code Quality,39480,1631,80,5/19/2025
coreyms,I Let Python Pick My March Madness Bracket - Bracket Simulation Tutorial,14851,508,57,3/17/2025
coreyms,How to Deploy a Static Website to GitHub Pages - Free Hosting Tutorial,35140,1139,83,3/10/2025
coreyms,Python Tutorial: Pathlib - The Modern Way to Handle File Paths,46631,1996,90,9/23/2024
coreyms,Python Tkinter Tutorial (Part 2): Using Classes for Functionality and Organization,34039,1192,87,8/15/2024
coreyms,"Python Tkinter Tutorial (Part 1): Getting Started, Elements, Layouts, and Events",105455,2932,209,7/27/2024
coreyms,Automating My Bill Payments with Python and Selenium,55599,1865,161,6/1/2024
coreyms,Python Quick Tip: Secure Passwords and Sensitive Info with DotEnv #Shorts #Python #Programming,26824,1313,26,4/17/2024
coreyms,Python Tutorial: Securely Manage Passwords and API Keys with DotEnv,41505,1973,175,4/17/2024
coreyms,How to Use ChatGPT as a Powerful Tool for Programming,316226,8502,454,5/21/2023
coreyms,Python Tutorial: Simulate the Powerball Lottery Using Python,151680,4450,750,1/9/2023
coreyms,Python YouTube API Tutorial: Using OAuth to Access User Accounts,149760,2795,359,9/10/2020
coreyms,Python YouTube API Tutorial: Calculating the Duration of a Playlist,61374,1678,176,6/10/2020
coreyms,Python YouTube API Tutorial: Getting Started - Creating an API Key and Querying the API,228789,6061,330,5/29/2020
coreyms,Python Tutorial: Real World Example - Using Patreon API and Pillow to Automate Image Creation,42725,971,87,5/11/2020
coreyms,"Python Pandas Tutorial (Part 11): Reading/Writing Data to Different Sources - Excel, JSON, SQL, Etc",193887,4891,352,4/1/2020
coreyms,"Live Stream - Chat, Q&A, Brews, and Coding",80298,2925,262,3/23/2020
coreyms,Python Pandas Tutorial (Part 10): Working with Dates and Time Series Data,346952,8164,454,3/17/2020
coreyms,Python Pandas Tutorial (Part 9): Cleaning Data - Casting Datatypes and Handling Missing Values,250314,6123,185,2/24/2020
coreyms,Python Pandas Tutorial (Part 8): Grouping and Aggregating - Analyzing and Exploring Your Data,454995,10390,746,2/14/2020
coreyms,Python Pandas Tutorial (Part 7): Sorting Data,203080,5817,185,2/6/2020
coreyms,Python Pandas Tutorial (Part 5): Updating Rows and Columns - Modifying Data Within DataFrames,438465,9742,366,1/24/2020
coreyms,Python Pandas Tutorial (Part 4): Filtering - Using Conditionals to Filter Rows and Columns,489234,11401,336,1/17/2020
coreyms,"Python Pandas Tutorial (Part 3): Indexes - How to Set, Reset, and Use Indexes",439032,10390,216,1/13/2020
coreyms,Python Pandas Tutorial (Part 2): DataFrame and Series Basics - Selecting Rows and Columns,712226,15982,388,1/10/2020
coreyms,Python Pandas Tutorial (Part 1): Getting Started with Data Analysis - Installation and Loading Data,1563381,23480,636,1/9/2020
coreyms,Python Data Science Tutorial: Analyzing the 2019 Stack Overflow Developer Survey,64296,1569,145,10/17/2019
coreyms,Python Multiprocessing Tutorial: Run Code in Parallel Using the Multiprocessing Module,827912,22051,952,9/20/2019
